work_id,doi,field,value,unit,raw,evidence_level,status,quote,locator,checks
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,doi,10.3390/antibiotics13121168,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,prep_method,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,rh_conditions_pct,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,storage_temp_c,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,mcp_loading,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,release_method,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,release_duration,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,kinetic_model,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,release_result,,,,unverifiable,unverifiable,,not stated,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,produce_tested,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,package_vol_mass,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,quality_outcomes,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,mechanical_props,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,barrier_props,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,antimicrobial_outcomes,,,,unverifiable,unverifiable,,,
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,limitations,The study identifies constraints and deficiencies in current investigations of essential oils for food packaging efficacy.,,The study identifies constraints and deficiencies in current investigations of essential oils for food packaging efficacy.,abstract_only,inference_from_quote,The findings of our study suggest the existence of certain constraints and deficiencies in the investigation of essential oils and their efficacy in food packaging.,abstract,quote_exact;no_new_numbers
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,scaleup_relevance,,,not_assessable,unverifiable,ungrounded_blanked,,abstract,quote_not_locatable
doi:10.3390/antibiotics13121168,10.3390/antibiotics13121168,concept_relevance,adjacent_material,,adjacent_material,abstract_only,inference_from_quote,"This article presents a review of techniques for the functional properties of biopolymer particles loaded with essential oils that form a stable network to control their release, making them ideal for improving food packaging and processing.",abstract,quote_exact;no_new_numbers
doi:10.3390/bios16020094,10.3390/bios16020094,reference,"Sharath Kumar Nagaraja et al. (2026). A Comprehensive Review of Biochemical Insights and Advanced Packaging Technologies for Shelf-Life Enhancement of Temperate Fruits. Biosensors, 16, 94.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/bios16020094,10.3390/bios16020094,doi,10.3390/bios16020094,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/bios16020094,10.3390/bios16020094,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/bios16020094,10.3390/bios16020094,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,antimicrobial,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,prep_method,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,rh_conditions_pct,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,storage_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,mcp_loading,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,release_method,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,release_duration,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,kinetic_model,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,release_result,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,produce_tested,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,quality_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,mechanical_props,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,barrier_props,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/bios16020094,10.3390/bios16020094,limitations,,,,not_stated,not_stated,,not stated,
doi:10.3390/bios16020094,10.3390/bios16020094,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,"The concept of nano-packaging and edible coatings is still in laboratory conditions, and needs a scale up with respect to technological adaptability and scale-up factor.",conclusion,quote_exact;no_new_numbers
doi:10.3390/bios16020094,10.3390/bios16020094,concept_relevance,core,,core,full_text_verified,inference_from_quote,The pre-fumigated peaches with 1-methylcyclopropene (1-MCP) were packed in LMPF. This combination treatment was able to retain the concentration of ascorbic acid and maintain titratable acidity.,discussion,quote_exact;no_new_numbers
doi:10.3390/foods14152713,10.3390/foods14152713,reference,"Mariana A. Andrade et al. (2025). Emerging Trends in Active Packaging for Food: A Six-Year Review. Foods, 14, 2713.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14152713,10.3390/foods14152713,doi,10.3390/foods14152713,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14152713,10.3390/foods14152713,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods14152713,10.3390/foods14152713,substrate_polymer,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,mcp_carrier,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,antimicrobial,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,prep_method,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,manufacturing_temp_c,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,trigger_mechanism,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,rh_conditions_pct,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,storage_temp_c,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,mcp_loading,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,release_method,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,release_duration,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,kinetic_model,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,release_result,,,,not_stated,not_stated,,not stated,
doi:10.3390/foods14152713,10.3390/foods14152713,produce_tested,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,quality_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,mechanical_props,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,barrier_props,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/foods14152713,10.3390/foods14152713,limitations,reliance on in vitro conditions and lack of standardized methodologies,,reliance on in vitro conditions and lack of standardized methodologies,full_text_verified,inference_from_quote,"A significant number of works are based on in vitro conditions, which may not fully replicate the complexity of real food systems or commercial storage environments, limiting their applicability at the industrial scale.",conclusion,quote_exact;no_new_numbers
doi:10.3390/foods14152713,10.3390/foods14152713,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,"However, a clear gap remains between laboratory innovation and industrial implementation.",conclusion,quote_exact;no_new_numbers
doi:10.3390/foods14152713,10.3390/foods14152713,concept_relevance,adjacent_material,,adjacent_material,full_text_verified,inference_from_quote,"This review compiles and analyzes recent advancements (2019–2024) in release-type active packaging, focusing on essential oils, natural extracts, and phenolic compounds as active agents.",abstract,quote_exact;no_new_numbers
doi:10.3390/foods15081309,10.3390/foods15081309,reference,"Antia G. Pereira et al. (2026). Natural Antimicrobials from Plants Used as Food Preservatives. Foods, 15, 1309.",,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15081309,10.3390/foods15081309,doi,10.3390/foods15081309,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15081309,10.3390/foods15081309,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.3390/foods15081309,10.3390/foods15081309,substrate_polymer,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,mcp_carrier,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,antimicrobial,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,prep_method,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,manufacturing_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,trigger_mechanism,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,rh_conditions_pct,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,storage_temp_c,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,mcp_loading,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,release_method,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,release_duration,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,kinetic_model,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,release_result,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,produce_tested,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,package_vol_mass,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,quality_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,mechanical_props,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,barrier_props,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,antimicrobial_outcomes,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,limitations,,,,not_stated,not_stated,,,
doi:10.3390/foods15081309,10.3390/foods15081309,scaleup_relevance,low,,low,full_text_verified,inference_from_quote,"This plant inherent variability has a direct impact in production reproducibility and preservative efficacy [ 248 ], making difficult to reproduce plant extracts composition and antimicrobial effect, which represents a significant barrier to the standardization and industrial validation of natural antimicrobials preservatives.",discussion,quote_exact;no_new_numbers
doi:10.3390/foods15081309,10.3390/foods15081309,concept_relevance,background,,background,full_text_verified,inference_from_quote,"Regarding active packaging, this approach involves incorporating the bioactive agents into packaging materials, allowing for their gradual release into the food environment during storage.",discussion,quote_exact;no_new_numbers
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,reference,"Mo Chen et al. (2020). Stabilization and controlled release of gaseous/volatile active compounds to improve safety and quality of fresh produce. Trends in Food Science &amp; Technology, 95, 33-44.",,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,doi,10.1016/j.tifs.2019.11.005,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,pub_type,review,,,metadata_only,grounded_verbatim,,api,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,substrate_polymer,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,mcp_carrier,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,antimicrobial,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,prep_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,manufacturing_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,trigger_mechanism,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,rh_conditions_pct,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,storage_temp_c,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,mcp_loading,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,release_method,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,release_duration,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,kinetic_model,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,release_result,,,,unverifiable,unverifiable,,,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,produce_tested,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,package_vol_mass,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,quality_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,mechanical_props,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,barrier_props,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,antimicrobial_outcomes,,,,unverifiable,unverifiable,,not stated,
doi:10.1016/j.tifs.2019.11.005,10.1016/j.tifs.2019.11.005,limitations,"The field lacks sufficient understanding of physical and chemical interactions needed to predict retention and release kinetics, alongside regulatory constraints that must be considered for practical application.",,"The field lacks sufficient understanding of physical and chemical interactions needed to predict retention and release kinetics, alongside regulatory constraints that must be considered for practical application.",abstract_only,inference_from_quote,More efforts are needed to understand the physical and chemical interactions between the active compounds and the formulation/composition to predict the retention and release kinetics of the active compounds. Researchers should also be mindful of the regulatory limitations of these compounds to ensure the practicality of the research data.,abstract,quote_exact;no_new_numbers
